"Time (s)";"Magnetic Field x (µT)";"Magnetic Field y (µT)";"Magnetic Field z (µT)";"Absolute field (µT)"
2,238510750E0;-4,280960083E0;-4,037727356E0;-5,068881226E1;5,102926170E1
2,248553750E0;-4,235870361E0;-3,929077148E0;-5,076791382E1;5,109560958E1
2,258595750E0;-4,193695068E0;-4,203092575E0;-5,088800049E1;5,123320856E1
2,268637750E0;-4,266693115E0;-4,184253693E0;-5,087738037E1;5,122714595E1
2,278679750E0;-4,211029053E0;-4,056840897E0;-5,074340820E1;5,107919537E1
2,288722750E0;-4,009994507E0;-4,223768234E0;-5,069750977E1;5,103094914E1
2,298764750E0;-3,878570557E0;-4,251760483E0;-5,102050781E1;5,134406484E1
2,308806750E0;-4,242782593E0;-4,215930939E0;-5,134872437E1;5,169590672E1
2,318848750E0;-4,279708862E0;-4,291555405E0;-5,102108765E1;5,137980868E1
2,328891750E0;-4,200241089E0;-4,412719727E0;-5,113900757E1;5,150060403E1
2,338933750E0;-4,097808838E0;-4,277887344E0;-5,115286255E1;5,149473472E1
2,348975750E0;-4,113143921E0;-4,316884995E0;-5,096215820E1;5,130979456E1
2,359017750E0;-4,174484253E0;-4,352119446E0;-5,112475586E1;5,147919895E1
2,369060750E0;-4,101211548E0;-4,479406357E0;-5,070501709E1;5,106744340E1
2,379102750E0;-4,131835938E0;-4,177118301E0;-5,083529663E1;5,117370193E1
2,389144750E0;-4,336700439E0;-4,251024246E0;-5,085473633E1;5,121603640E1
2,399186750E0;-4,402465820E0;-4,154331207E0;-5,079684448E1;5,115622721E1
2,409229750E0;-4,233123779E0;-4,036327362E0;-5,053784180E1;5,087518775E1
2,419271750E0;-4,354431152E0;-4,080661774E0;-5,059970093E1;5,095039357E1
2,429313750E0;-4,355377197E0;-4,401296616E0;-5,074295044E1;5,111934802E1
2,439355750E0;-4,230072021E0;-4,107358932E0;-5,060302734E1;5,094536567E1
2,449398750E0;-4,002151489E0;-3,966371536E0;-5,094808960E1;5,125872758E1
2,459440750E0;-4,080169678E0;-4,156375885E0;-5,098504639E1;5,131664642E1
2,469482750E0;-4,161499023E0;-3,988704681E0;-5,073822021E1;5,106461426E1
2,479524750E0;-4,425155640E0;-4,267787933E0;-5,062380981E1;5,099574626E1
2,489567750E0;-4,339996338E0;-4,354421616E0;-5,080862427E1;5,117922289E1
2,499609750E0;-4,509582520E0;-4,304281235E0;-5,084271240E1;5,122347680E1
2,509651750E0;-4,624816895E0;-4,409574509E0;-5,101074219E1;5,140942615E1
2,519694750E0;-4,685272217E0;-4,324104309E0;-5,120892334E1;5,160429714E1
