"Time (s)";"Magnetic Field x (µT)";"Magnetic Field y (µT)";"Magnetic Field z (µT)";"Absolute field (µT)"
3,052071500E0;-1,680874634E1;-2,884403419E1;-7,081921387E1;7,829350749E1
3,062114500E0;-1,673400879E1;-2,890830040E1;-7,110971069E1;7,856403654E1
3,072156500E0;-1,684451294E1;-2,882318687E1;-7,098440552E1;7,844297001E1
3,082198500E0;-1,687997437E1;-2,895360756E1;-7,098950195E1;7,850321212E1
3,092240500E0;-1,653218079E1;-2,890034294E1;-7,105761719E1;7,847119079E1
3,102283500E0;-1,700999451E1;-2,902203560E1;-7,130905151E1;7,884541389E1
3,112325500E0;-1,662910461E1;-2,887754250E1;-7,090158081E1;7,834203050E1
3,122367500E0;-1,675631714E1;-2,881362343E1;-7,103005981E1;7,846189175E1
3,132409500E0;-1,687495422E1;-2,885687828E1;-7,099859619E1;7,847473584E1
3,142451500E0;-1,697738647E1;-2,911253929E1;-7,103890991E1;7,862759259E1
3,152494500E0;-1,690156555E1;-2,879385567E1;-7,066311646E1;7,815385512E1
3,162536500E0;-1,702865601E1;-2,901751518E1;-7,094570923E1;7,851932864E1
3,172578500E0;-1,708151245E1;-2,890561867E1;-7,120202637E1;7,872128948E1
